filename,pred_str
sample-003087.mp3,MAYBE WE CAN WAYTERN ITER WID EVORTATING THE TITLES AND THE TEXT EVERYWHEREL
sample-003088.mp3,THE TWO WERE TAKEN TO A NEARBY MILCHARRY CAMP
sample-003089.mp3,HOW ABOUT THAT ONE THERE
sample-003090.mp3,TAKE THESE CAPSUBES OVER TO MRS DAVID'S HOUSE
sample-003091.mp3,IF RESERVE TEA IN CRYSTAL THE SHOP IS GOING TO EXPEND
sample-003092.mp3,AND HE HADN'T PERCEIVED THEM BECAUSE HE HAD BECOME ACCUSTOMED TO THEM
sample-003093.mp3,A LOTCH PIECE SUDDENLY CAME OF AND FELL WITH A LOUT AND SHARP VOICE
sample-003094.mp3,I DON'T WANT ANY PART OF THIS THING
sample-003095.mp3,I'M GOING TO THEM
sample-003096.mp3,THEIR HORSES CRIED OUT AND ALL THEIR WEAPONS WERE FILLED WITH SAND
sample-003097.mp3,I HAVEN'T ANY WATCH
sample-003098.mp3,TO NOURISH THE FALCON
sample-003099.mp3,ALL WHO WENT THERE WERE HAPPY AT HAVING DONE SO
sample-003100.mp3,I READ ONLY WHAT THE BIRDS WANTED TO TELL ME
sample-003101.mp3,THE BOY NOTICED THAT THE OWNER OF THE BAR STOOD NEARBY LISTENING ATTENTIVELY TO THEIR CONVERSATION
sample-003102.mp3,YOU DON'T HAVE TO GO WITH ME
sample-003103.mp3,I AM DEFTLY OPEN TO THE IDEA BECAUSE I ALWAYS WANTED TO WORK AS A SMALL BUSINESS OWNER
sample-003104.mp3,MY KEYCHING IS HEAVY AND AWKWARD TO CARRY IN MY POCKET
sample-003105.mp3,AT HIS SIDE WAS A YOUNG HARABTY BOY HAD SPOKEN WITH HERLEER
sample-003106.mp3,AND THE SAND AND GRAVEL HAD BEEN FLUNG VIOLENTLY IN EVERY DIRECTION
sample-003107.mp3,THE WIND BEGAN TO BLOW AGAIN
sample-003108.mp3,BUT THE BOY NEVER TOOK HIS EYE OFF HIS NEW FRIEND
sample-003109.mp3,I'M NOT GOING VERY FAR THE ALCHEMIST ANSWERED LOOKING STRAIGHT INTO THE EYES OF THE HORSEMEN
sample-003110.mp3,LET ME TELL YOU WHAT WILL HAPPEN
sample-003111.mp3,THE OLD MAN WAS PROBABLY A GYPSY TOO
sample-003112.mp3,WATCH OUT FOR HIS VENOM THE BOY SAID
sample-003113.mp3,DO YOU CARE IF I SEE DOWN WOUT HERE
sample-003114.mp3,WE WERE ALL MADE BY THE SAME HAND AND WE HAVE THE SAME SOUL
sample-003115.mp3,THE TWO WERE TAKEN TO A NEARBY MILITARY CAMP
sample-003116.mp3,CAN'T THEY SEE IT'S A FRAME UP
sample-003117.mp3,THE BOY TOOK OUT URIM AND THUMMIM FROM HIS BAG
sample-003118.mp3,THE WHOLE POLICE FORCE STANDING ON ITS EAR
sample-003119.mp3,MUST HAVE BEEN THAT JUMP IN THE COLD WATER
sample-003120.mp3,THERE JOST A EY LOF STONES
sample-003121.mp3,WAIT TILL THOSE TWO FUTURE JAILBURIES READ THE MORNING POST TOMORROW
sample-003122.mp3,HE'S HOME COOKING DINNER
sample-003123.mp3,I HAVE TO FIND A MAN WHO KNOWS THAT UNIVERSAL LANGUAGE
sample-003124.mp3,DENSE CLOUDS OF SMOKE OR DUST CAN BE SEEN THROUGH A POWERFUL TELESCOPE
sample-003125.mp3,I THOUGHT THE UNSCREWING MIGHT BE AUTOMATIC
sample-003126.mp3,HE PUT IT IN HIS BACK POCKET
sample-003127.mp3,IN GENERAL PEOPLE HAVE DIFFICULTIES ESTIMATING RISKS CORRECTLY
sample-003128.mp3,NIGHT FELL AND AN ASSORTMENT OF FIGHTING MEN AND MERCHANTS ENTERED AND EXITED THE TENT
sample-003129.mp3,HE WAS ALARMED BY WHAT HAD HAPPENED
sample-003130.mp3,YOU'VE GOT ABOUT TWO MINUTES
sample-003131.mp3,I HEARD A FAINT MOVEMENT UNDER MY FEET
sample-003132.mp3,THE BOY NOTICED TE THE OWNER OF THE BAR STOOD NEARBY LISTENING ATTENTIVELY TO THEIR CONVERSATION
sample-003133.mp3,YOU OLD SORCERER THE BOY SHOUTED UP TO THE SKY
sample-003134.mp3,BUT MY HEART IS ANGERTATED THE BOY SAID
sample-003135.mp3,IT LOOKED LIKE A RUSTY GAS FLOAT
sample-003136.mp3,I TOLD YOU I CAN'T USE YOUR COLUM ANYMORE
sample-003137.mp3,I THINK IT'S PLENTY TERRIFIC
sample-003138.mp3,I'VE SUDDENLY BECOME QUITE IMPORTANT
sample-003139.mp3,HE TOOK BACK HIS BOOKS AND PACKED THEM AWAY AGAIN IN THEIR BAGS
sample-003140.mp3,THE ALCHEMIST OPENED A BOTTLE AND POURED A RED LIQUID INTO THE BOY'S CUP
sample-003141.mp3,YOU FORGOT TO PACK IT
sample-003142.mp3,THE OLD MAN GAVE A SIGNAL AND EVERYONE STOOD
sample-003143.mp3,BUT MY HEART IS AGITATED THE BOY SAID
sample-003144.mp3,DO YOU RIGHT WO
sample-003145.mp3,THE HAND WITH THE WHIP POINTED TO THE SOLP
sample-003146.mp3,THAT'S NOT MY MONEY
sample-003147.mp3,AND YOU'VE TOLD ME ABOUT THE OMENS
sample-003148.mp3,'M ALL ABOUT THOSE INVISIBLE COSMIC CONNECTIONS THAT TRESCEND TIME AND DISTANCE
sample-003149.mp3,ABSOLUTELY DESPICABLE THAT GINGERBREAD MEN ARE FORCED TO LIVE IN HOUSES MADE OF THEIR OWN FLESH
sample-003150.mp3,THEY SET OFF RUNNING WILDLY INTO THE TREES
sample-003151.mp3,WITH EVERY DAY THAT PASSED THE BOY'S HEART BECAME MORE AND MORE SILENT
sample-003152.mp3,HE PAUSED FOR A MOMENT TO SEE IF THE WOMAN KNEW WHAT THE EGYPTIAN PYRABIDS WERE
sample-003153.mp3,THE DAY WAS HOT AND THE WINE WAS REPRESSING
sample-003154.mp3,MOST OF THEM WERE STARRING QUIETLY AT THE BIG TABLE
sample-003155.mp3,THE DEAD SOLDIERS WERE REPLACED BY OTHERS AN BIFE WENTAL
sample-003156.mp3,ALWAYS ASK AN OBJECTIVE QUESTION
sample-003157.mp3,HE WAS TWENTY MINUTES FROM HIS TENT AND BEGAN TO MAKE HIS WAY THERE
sample-003158.mp3,BUT I'M GOING IN MY SEARCH OF MY TREASURE THE BOY SAID
sample-003159.mp3,THE SIMUM BLEW THAT DAY AS IT HAD NEVER BLOWN BEFORE
sample-003160.mp3,ON THE FOLLOWING DAY THE FIRST CLEAR SIGN OF DANGER APPEARED
sample-003161.mp3,IF YOU WANT SOMETHING YOU'VE GOTTE GO GET IT
sample-003162.mp3,NO ONE SEEMED TO HAVE THOUGHT ABOUT IT THAT NIGHT
sample-003163.mp3,I DON'T KNOW WHY THESE THINGS HAVE TO BE TRANSMITTED BY WORD OF MOUTH HE THOUGHT
sample-003164.mp3,THE ELEVATORS ARE STILL RUNNING
sample-003165.mp3,THE WIND BEGAN TO BLOW AGAIN
sample-003166.mp3,WRAPPED IN A SCALF AND BLINDED BY THE BLIZZARD THE BOY SCRAMBLED FOR THE ZUBWAY
sample-003167.mp3,AT THAT TIME IT WAS QUITE CLEAR IN MY OWN MIND THAT THE THING HAD COME FROM THE PLANET MARS
sample-003168.mp3,I'M GETTING TRUMPER READY
sample-003169.mp3,THE BOY DIDN'T KNOW WHAT TO SAY
sample-003170.mp3,I SHALL MAKE US SOME ICE CUBES
sample-003171.mp3,I BURNED THE OMELETT
sample-003172.mp3,A BREEZE BEGAN TO BLOW
sample-003173.mp3,I'D KNOW THAT VOICE ANYWHERE
sample-003174.mp3,THE TWO MEN EXTONESOM WAS IN ARABIC AND THE BAROWNER SEEMED IRRITATED
sample-003175.mp3,THE AREA WAS SWIRLING IN DUST SO INTENSE THAT IT HID THE MOON FROM VIEW
sample-003176.mp3,EVERYONE HAS HIS OR HER OWN WAY OF LEARNING THINGS HE SAID TO HIMSELF
sample-003177.mp3,I COULDNT STOP STARING AT IT
sample-003178.mp3,AS THEY SAT DOWN AT THE ONLY TABLE IN THE PLACE THE CRYSTAL MERCHANT LAUGHED
sample-003179.mp3,THE INGENIOUS PHYSICIST WRAPPED HIS NOSE AND SCRATCHED HIS CHIN
sample-003180.mp3,IT WAS DROPPING UFP IN FLAKES AND RAINING DOWN IN THE SAND
sample-003181.mp3,AND THE MURMURER LASTED LONGER THAN A SIBLE VOW WOULD HAVE
sample-003182.mp3,SCATTERED GROUPS OF PEOPLE WERE HURRYING FROM THE DIRECTION OF WOKING
sample-003183.mp3,BECAUSE FOR HIM YOUARE A GREENFIELD FROM WHICH HE ALWAYS RETURNS WITH GAME
sample-003184.mp3,IT WAS AS IF IT QUAVERED BUT REALLY THIS WAS THE TELESCOPE VIBRATING
sample-003185.mp3,AFTER ALL WO DOESNT WANT TO ORCOME NEW CHALLENGES AND ATEV GREAT HEIGHTS
sample-003186.mp3,I LEARNED THE ALCHEMIST'S SECRETS IN MY TRAVELS
sample-003187.mp3,I HAD THE EVERYONE HAS GARY BUTEY'S TEETH TO DREAM AGAIN
sample-003188.mp3,I GUESS I WAS HOMESICK
sample-003189.mp3,IT SEEMED ISOUCH A LITTLE THING SO BRIGHT AND SMALL AND STILLED
sample-003190.mp3,YOU POINT TO A TRAIL OF ANTS LEADING INTO THE HOUSE
sample-003191.mp3,HE APROASHED THE MASS AND WOLL SURPRISED AT SIZE AND THE SHAY PUT
sample-003192.mp3,THEY ALL COMPLAIN THEY'RE PRACTICALLY WORKING FOR THE GOVERNMENT
sample-003193.mp3,IF ONLY WE COULD SEE IT
sample-003194.mp3,MANY TELESCOPES WERE POINTED AT IT
sample-003195.mp3,I POINTED OUT ONT A BRIGHT DOT OF LIGHT
sample-003196.mp3,WHAT ARE THEY DOING THE OLD MAN ASKED POINTING AT THE PEOPLE IN THE PLAZA
sample-003197.mp3,THAT IT WAS UNABLE TO DEAL WITH THIS BOY WHO SPOKE THE LANGUAGE OF THE WORLD
sample-003198.mp3,IT'S LIKE THE CAMEL DRIVER'S HAID 'EAT WHEN IT'S TIME TO EAT
sample-003199.mp3,THAT'S WHY I FEEL THAT I DESERVE A PART OF WHAT YOU FIND
sample-003200.mp3,AND HE WASN'T FARING MUCH BETTER
sample-003201.mp3,HE KNEW HE WAS STRONGER THAN HIS FRIEND
sample-003202.mp3,AS THE SUN ROSE THE MEN BEGAN TO BEAT THE BOY
sample-003203.mp3,I'M LOOKING FOR TREASURE SAID THE BOY AND HE IMMEDIATELY REGRETTED HAVING SAID IT
sample-003204.mp3,THEY HAVE CHEAP SAUSAGES AND FRIES AT THE BREWERY TOMORROW
sample-003205.mp3,I WAS DISAPPOINTED AT THIS INANIMATE BULK
sample-003206.mp3,I DON'T CLAME MIM
sample-003207.mp3,WELL THEN HAPPE DO THAT THE BOY SAID
sample-003208.mp3,ABOUT AN HOUR AGO
sample-003209.mp3,THERE WERE REALLY I THINK TWO OR THREE HUNDRED PEOPLE ELBOWING ONE ANOTHER
sample-003210.mp3,THE BOY TOOK OUT ARIM AND THUMMIM FROM HIS BAG
sample-003211.mp3,THE CUSHION WAS SOFT AND INVITING
sample-003212.mp3,THAT'S WHERE YOU'RE MISTAKEN
sample-003213.mp3,THEY FORGOT THAT LII COPER AND IN HAD THEIR OWN DESTINIES TO FULFILL
sample-003214.mp3,IT WAS THE FIRST TIME EITHER HAD TOUCHED THE OTHER
sample-003215.mp3,IT WASN'T MUCH ANYWAY
sample-003216.mp3,THEN ONE DAY THE BOY RETURNED THE BOOKS TO THE ENGLISHMAN
sample-003217.mp3,UNLIKE VOICE CODE WHICH IS A COMPLETE SOLUTION DRAGONFLY IS JUST AN IMPROVED PIPE ON AP TO DRAGON
sample-003218.mp3,SOME PLACE TE COULD HAVE PUT IT
sample-003219.mp3,I HAD TO TEST YOUR COURAGE THE STRANGER SAID
sample-003220.mp3,DON'T MIND THE COLONEL
sample-003221.mp3,ONE IS LOVED BECAUSE ONE IS LOVED
sample-003222.mp3,BUT IT SOUNDS LIKE IT WON'T BE FIXED UNTIL A CONSUMA VISION WHICH DOESN'T HAVE A RELIESE DAT YET
sample-003223.mp3,I LONDAN EVERY GRAVE WISIT IM THIS OBLE PLACE
sample-003224.mp3,ON THE VERY FIRST PAGE IT DESCRIBED A BURIAL CEREMONY
sample-003225.mp3,HE DIDN'T KNOW THE MAN YET BUT HIS PRACTICED EYE WOULD RECOGNIZE HIM WHEN HE APPEARED
sample-003226.mp3,A LARGE PIECE SUDDENLY CAME OFF AND FELLED WITH A LOUD AND SHARP NOISE
sample-003227.mp3,I DON'T TRUST ANYBODY
sample-003228.mp3,WE ARE OBLIGED AT LEAST ONCE IN OUR LIVES TO VISIT THE HOLY CITY OF MECCA
sample-003229.mp3,THE BOY WANTED TO BELIEVE THAT HIS FRIEND HAD SIMPLY BECOME SEPARATED FROM HIM BY ACCIDENT
sample-003230.mp3,NO THE ALCHEMIST ANSWERED
sample-003231.mp3,THE BOY WAS STARTLED
sample-003232.mp3,THE FOLLOWING NIGHT THE BOY APPEARED AT THE ALCHEMIST'S TENT WITH THE HORSE
sample-003233.mp3,HE STOOD SILENT AND MOTIONLESS REGARDING ME
sample-003234.mp3,I'M BEGINNING TO REALIZE THAT
sample-003235.mp3,IT WAS AS IF IT QUIVERED BUT REALLY THIS WAS THE TELESCOPE VIBRATING
sample-003236.mp3,IT WAS JUST THAT HE COULDN'T GRASP WHAT WAS MEAN
sample-003237.mp3,VIKIE WANTED TO NOT MAKE A SPECTACLE OF HERSELF
sample-003238.mp3,HENDERSON STOOD UP WITH A SPADE IN HIS HAND
sample-003239.mp3,BUT I FELT MISERABLE WATCHING HIM WITHER AWAY LIKE A SHRIVELLED DANDELION
sample-003240.mp3,YOU ALREADY KNOW ALL YOU NEED TO KNOW
sample-003241.mp3,YOU CAN HEAR OUT OF IT
sample-003242.mp3,SHE AND THE JUDGE ARE LIKE CORNED BEEF AND CABBAGE
sample-003243.mp3,WE'VE DONE IT SAID THE ENGLISHMAN WHO HAD ALSO AWAKENED EARLY
sample-003244.mp3,HE FELT UNSAFE LIKE DARING HIS FIRST BLESSON AND DRIVING SCHOOL
sample-003245.mp3,I'M GOING TO NEED IT
sample-003246.mp3,THE YOUNG ARAB TOOK OUT A BOOK AND BEGAN TO READ
sample-003247.mp3,THAT MAN IS TERRIFIC
sample-003248.mp3,MY SEVEN YEAR RESUME GAP IS MARKED NOT DRUGS
sample-003249.mp3,ON RAINY DAYS I WILL PLAY INSIDE
sample-003250.mp3,MY REVIEW OF THE SUN ONE STAR
sample-003251.mp3,THE PEOPLE WERE ALSO PRAYING TO HEAVEN FOR PROTECTION
sample-003252.mp3,THE PEOPLE WILL ENJOY THE TEA AND WANT TO BUY A GLASSES
sample-003253.mp3,THE TOP HAD CERTAINLY CEASED TO ROTATE
sample-003254.mp3,I'LL TOUCH YOU TONIGHT
sample-003255.mp3,BUT IT IS NOT A CLASS THAT WAS REQUESTED BY OUR ALUMNI OR POSPECTIVE STUDENTS
sample-003256.mp3,ANOTHER RUN ON THE BANK
sample-003257.mp3,THOSE ARE THE RULES OF WAR THE LEADER EXPLAINED
sample-003258.mp3,TRUST IN YOUR HEART BUT NEVER FORGET THAT YOU 'RE IN THE DESERT
sample-003259.mp3,WELL THEN WHY DO WE NEED ALL THESE BOOKS THE BOY ASKED
sample-003260.mp3,MEANWHILE THE BOY THOUGHT ABOUT HIS TREASURE
sample-003261.mp3,AND LOOK HOW MANY THINGS THE WIND ALREADY KNEW HOW TO DO
sample-003262.mp3,STORM INCREASING OVER THE ROCKIES
sample-003263.mp3,DON'T BE IMPATIENT HE REPEATED TO HIMSELF
sample-003264.mp3,SADLY MY DREAM OF BECOMING A SQUIRREL A WHISPERER MAY NEVER HAPPEN
sample-003265.mp3,THIS WAS THE STRANGEST OF ALL THINGS THAT EVER CAME TO EARTH FROM OUTER SPACE
sample-003266.mp3,HER OLD MAN WAS DOC MITCHELL
sample-003267.mp3,I'D LIKE YOU TO TAKE ME THERE IF YOU CAN
sample-003268.mp3,THE OASIS IS NEUTRAL GROUND
sample-003269.mp3,HE PREPARRED HIMSELF A SANDWICH AND DRANK SOME HOW TEA FROM A CRYSTAL GLASS
sample-003270.mp3,THE STREAMER OF GAS CAME OUT TOWARDS US
sample-003271.mp3,IT'S NOT OFTEN THAT MONEY CAN SAVE SOMEONE'S LIFE
sample-003272.mp3,THEY MOUNTED THEIR HORSES AND RODE OUT IN THE DIRECTION OF THE PYRAMIDS OF EGYPT
sample-003273.mp3,IT WAS SUCH A GRADUAL MOVEMENT THAT HE FOUND IT ONLY BY NOTICING THE DOTS
sample-003274.mp3,TO STUFF INTO THEIR OWN POCKETS
sample-003275.mp3,I DON'T THINK I FOLLOW YOU
sample-003276.mp3,CAN I GET A WOOT WOOT 
sample-003277.mp3,I'LL JUST WATCH HIM HE SAID TO HIMSELF
sample-003278.mp3,THE ENGLISHMAN WAS DISAPPOINTED
sample-003279.mp3,AS THE ENGLISHMAN LEFT FATIMA ARRIVED AND FILLED HER VESSEL WITH WATER
sample-003280.mp3,IT SEEMED SO SAFE AND TRANQUIL
sample-003281.mp3,THE RECTANGLE WAS PARALLEL TO THE SQUARE
sample-003282.mp3,I FEEL SO GOOD I COULD SPIT
sample-003283.mp3,COVER UP THAT TRANSMITTER
sample-003284.mp3,TAKE GOOD CARE OF HIM
sample-003285.mp3,THAT DOESN'T SAY MUCH FOR MINE
sample-003286.mp3,HE'S LOOKING FOR YOU
sample-003287.mp3,ELLIE WON FIRST PRIZE IN THE SPELLING COMPETITION
sample-003288.mp3,IN SPITE OF THIS I STILL BELIEVED THAT THERE WERE MEN IN MARS
sample-003289.mp3,BUT I FOUND IT DIFFICULT TO GET TO WORK BECAUSE OF THE INVESTIGATIONS
sample-003290.mp3,NOW LET'S TAKE A LOOK AT THE CANDIDATES
sample-003291.mp3,WOULD YOU LIKE A CAPACCINO
sample-003292.mp3,HE COULD ALWAYS GO BACK TO BE IN A SHEPHERD
sample-003293.mp3,MANY TELESCOPES WERE PONED AT AT DIT
sample-003294.mp3,NO DOUBT THE IMPACT HAD COLED A FLASH OF FIRE
sample-003295.mp3,LIKE EVERYBODY LEARNS HE SAID
sample-003296.mp3,THE END OF THE CYLINDER WAS STILL AS OGILERY AND HENDERSON HAD LEFT IT
sample-003297.mp3,THE FINE MANUFACTURING COMPANY WAS A BOOKKEEPER FOR FOURTEEN YEARS
sample-003298.mp3,HE WAS DRESSED ONLY IN HIS PAJAMAS
sample-003299.mp3,WHAT TIME IS IT
sample-003300.mp3,THE HORSEMAN WAS COMPLETELY IMMOBILE AS WAS THE BLE
sample-003301.mp3,AT THE SAME TME PEOPLE WERE PASSING MY SHOP ALL THE TM HEADING FOR MECAAT THE SAME TIME PEOPL WERE PASSING MY SHOP ALL THE TE HEADING FOR MECAHWHO STOPE
sample-003302.mp3,YOU CAN ONLY SPLIT OUT SO MANY SEEDS
sample-003303.mp3,A LARGE PIECE SUDDENLY CAME OFF AND FELL WITH A LOAT AND SHARP NOICE
sample-003304.mp3,TOFFY QOTED ALL THE SURFACES IT WAS DISGUSTINGLY STICKY
sample-003305.mp3,SOMEBODY HAD RETURNED MY LOST CREDIT CARD TO THE BANK
sample-003306.mp3,AND THE FALC ON THEM NOURISHES MAN
sample-003307.mp3,YOU CAME SO THAT YOU COULD LEARN ABOUT YOUR DREAMS SAID THE OLD WOMAN
sample-003308.mp3,DID YOU SEE HIS PICTURE ON THE COVER OF TIME
sample-003309.mp3,IN ONE HE HAD READ THAT MANY YEARS AGO A FAMOUS ARABIAN ALCHEMIST HAD VISITED EUROPE
sample-003310.mp3,THE ENGLISHMAN'S EYES LIT UP
sample-003311.mp3,I HOPE IT WORKS
sample-003312.mp3,THEY STOOD THERE LOOKING AT THE MOON
sample-003313.mp3,THE CAMEL DRIVER THOUGH SEEMED NOT TO BE VERY CONCERNED WITH THE THREAT OF WAR
sample-003314.mp3,IT'S TOO BAD THAT HE'S QUICKLY GOING TO FORGET MY NAME HE THOUGHT
sample-003315.mp3,THE WAR CONTINUED AND AT TIMES THE WIND CARRIED THE SUIT THICKLY SMELLERBLED
sample-003316.mp3,I CAN CLEAN UP THOSE GLASSES IN THE WINDOW IF YOU WANT SAID THE BOY
sample-003317.mp3,THE FACT THAT THE TWO HOURS HAD STRETCHED INTO AN ENTIREER NID MATAL
sample-003318.mp3,NOW HE WAS HERE NOT WITH HIS FLOCK BUT WITH A SHOVEL
sample-003319.mp3,HE HOPED THAT HE WOULD BE SOMEONE AS CAPABLE AS HIS PREVIOUS APPRENTICE
sample-003320.mp3,THE ENGLISHMAN ASKED IF THEY WERE IN DANGER
sample-003321.mp3,I KNOW VERY WELL WHAT YOU'RE TALKING ABOUT
sample-003322.mp3,THE CAMEL DRIVER WAS NOT A FIGHTER AND HE HAD CONSULTED WITH SEERS
sample-003323.mp3,IT WAS ONLY WHEN I GOT THIS CLOSE TO IT THAT THE STRANGENESS OF IT WAS AT ALL EVIDENT TO ME
sample-003324.mp3,EVERYTHING HAS BEEN WRITTEN BY THE SAME HAND
sample-003325.mp3,FOR AT THAT TIME IT HAD NOT OCCURRED TO HIM THAT IT MIGHT BE HOLLOW
sample-003326.mp3,DOES SHE HAVE THE MONEY
sample-003327.mp3,I JUST DON'T TRUST ANYONE WHO SAYS THEY'VE NEVER HAD HAMBURGER HELPER
sample-003328.mp3,WE NEED TO RUN
sample-003329.mp3,HE WAS SELLING BETTER THAN EVER
sample-003330.mp3,THEN HE DROPPED HIS SPADE PICKED UP HIS JACKET AND CAME OUT INTO THE ROAD
sample-003331.mp3,YOU CAN'T BE THE WIND THE WIND SAID
sample-003332.mp3,THERE WAS A MOMENT OF SILENCE SO PROFOUND THAT IT SEEMED THE CITY WAS ASLEEP
sample-003333.mp3,I'M GOING TO PUT HER THROUGH COLLEGE
sample-003334.mp3,YOU WANNA TAKE THIS OUTSIDE
sample-003335.mp3,YOU CAN TRY USING AN ICERACKER TO ACCOMPLISH THIS BUT THE PRECISION ISN'T QUITE HIGH ENOUGH
sample-003336.mp3,YOU HAVE ENOUGH GO TO BUY MANY SHEEP AND MANY CAMELS
sample-003337.mp3,MY WIFE POINTED OUT TO ME THE BRIGHTNESS OF THE RED GREEN AND YELLOW SIGNAL LIGHTS
sample-003338.mp3,HIS NAME IS WELCH
sample-003339.mp3,ENOUGH SAID THE BOY
sample-003340.mp3,HE'S TRYING TO DRINK YOU AGAIN
sample-003341.mp3,I TOLD HIM WE COULD TEACH HER TO IGNORE PEOPLE WHO WASTE HER TIME
sample-003342.mp3,THE SERPENT RELAXED IMMEDIATELY
sample-003343.mp3,IT'S CALLED THE PRINCIPLE OF FAVORABILITY
sample-003344.mp3,ONE MUST PREPARE FOR IT
sample-003345.mp3,BUT HE DIDN'T NEED TO WORRY ABOUT THAT RIGHT NOW
sample-003346.mp3,FOR EVERY TEN DEAD MEN AMONG OUR ENEMIES YOU WILL RECEIVE A PIECE OF GOLD
sample-003347.mp3,WHY SHOULDN'T I MAKE FATHER MY BENEFICIARY
sample-003348.mp3,IT LOOKED LIKE A RUSTY GAS FLOAT
sample-003349.mp3,WHAT'S HE UPITO
sample-003350.mp3,THESE ARE THE SPIES SAID ONE OF THE MEN
sample-003351.mp3,IT WAS IMPOSSIBLE TO REMEMBER ALL THE DETAILS THAT HE COVERED IN AN HOUR
sample-003352.mp3,AS FAST AS I CAN
sample-003353.mp3,YOUR OFFICE TELEPHONED ME TO HOLD HIM
sample-003354.mp3,HE PUT A SIGN ON THE DOL AND THEY WENT TO A SMALL CAFER NEARBY
sample-003355.mp3,THE BOY LOOKED AROUND FOR THE OVENS AN OTHER APPARATUS USED IN ALCHEMY BUT SAW NONE
sample-003356.mp3,THERE WERE RAISED VOICES AND SOME SORT OF STRUGGLING APPEARED TO BE GOING ON 
sample-003357.mp3,THE CROW TILTED ITS HEAD AS IF IT WAS THINKING
sample-003358.mp3,EVERYTHING I DO IS FRIENDLY
sample-003359.mp3,THEY HAD GONE AWAY TO BREAKFAST AT HENDERSON'S HOUSE
sample-003360.mp3,AT THE FIRST GLANCE IT WAS REALLY NOT VERY EXCITING
sample-003361.mp3,THAT WAS SIMPLY BECAUSE MY EYE WAS TIRED
sample-003362.mp3,AND ABOUT YOU TOO
sample-003363.mp3,IT WAS STAR LIGHT AND I EXPLAINED THE SIGNS OF THE JODIA TO HER
sample-003364.mp3,AMERICANS LOVED TO HAVE A BABECUE
sample-003365.mp3,TARKEY FULL OF THANKSGIVING
sample-003366.mp3,THE NIGHT WAS WARM AND I WAS THIRSTY
sample-003367.mp3,FOUR HUNDRED AND FIFTY DOLLARS
sample-003368.mp3,ANOTHER DREAMER SAID THE TICKET SELLER TO HIS ASSISTANT WATCHING THE BOY WALK AWAY
sample-003369.mp3,THE BOY WAS RELIEVED
sample-003370.mp3,IT WAS FAINLY MARKED WITH TRANSFERRED STRIPES AND SLIGHTLY FLATTENED FROM THE PERFECT REALM
sample-003371.mp3,MR NELESON COME YET
sample-003372.mp3,AND THEN THEY WANTED THE PERSON TO CHANGE
sample-003373.mp3,THEY ARE BORL PRIVATE AND POPIC
sample-003374.mp3,WHY DID YOU WANT TO SEE ME THE BOY ASKED
sample-003375.mp3,NEWA SAVED THEM FOR SEET
sample-003376.mp3,NOTE THAT THE EMECS EXTENSION ASE JUNK MODE WORKED SIMILARLY TO THIS
sample-003377.mp3,WHO COULD HAVE PREDICTED THAT
sample-003378.mp3,NEVER STOP CREAMING THE OLD KING HAD SAID
sample-003379.mp3,THE SHEEP WILL GET USED TO MY NOT BEING THERE TOO THE BOY THOUGHT
sample-003380.mp3,HE APPEARED WITH THE FIRST STARS OF EVENING
sample-003381.mp3,THEY SET OFF RUNNING WILDLY INTO THE TREES
sample-003382.mp3,I THOUGHT THEY'D BUY THEM SOME GROCERIES
sample-003383.mp3,IT WAS AS IF IT QUIVERED BUT REALLY THIS WAS THE TELESCOPE VIBRATING
sample-003384.mp3,ABSOLUTELY DESPICABLE FOUR GINGERBREAD MEN ARE FORCED TO LIVE IN HOUSES MADE OF THEIR OWN FLESH
sample-003385.mp3,AND HE VANISHED AROUND THE CORNER OF THE PLAZA
sample-003386.mp3,AT THE FIRST GLANCE IT WAS REALLY NOT VERY EXCITING
sample-003387.mp3,MOST METEORITES ARE MORE OR LESS ROUNDED
sample-003388.mp3,FROM THE RAILWAY STATION IN THE DISTANCE CAME THE SOUND OF TRAINS RINGING AND RUMBLING
sample-003389.mp3,THEY SHOUTED CONSOLATION AND PROMISES AND WENT OFF BACK INTO THE TOWN AGAIN TO GET HELP
sample-003390.mp3,IF YOU START YOUR EMAILS WITH GREETINGS LET ME BE THE FIRST TO WELCOME YOU TO EARTH
sample-003391.mp3,WHY DO THEY NEED GIN
sample-003392.mp3,I LEFT MY FATHER MY MOTHER AND THE TOWNCASTLE BEHIND
sample-003393.mp3,BEFORE THE SUN HAD REACHED ITS HIGH POINT FIVE HUNDRED TRIBESMEN APPEARED ON THE HORIZON
sample-003394.mp3,THE GREATEST AUTHORITY ON METEORITES STATED THAT THE HEIGHT OF ITS FIRST APPEARANCE WAS ABOUT NINETY OR ONE HUNDRED MILES
sample-003395.mp3,IT IS I WHO DARE TO DO SO SAID THE BOY
sample-003396.mp3,HE DECIDED TO STAY RIGHT THERE AND AWAIT HIS RETURN
sample-003397.mp3,THEY LOOKED FOR THE FALLEN MARS BUT FOUND NOTHING
sample-003398.mp3,TOWARD THE END OF THE AFTERNOON THEY CAME UP UPON ACOPTIC MONASQERY
sample-003399.mp3,I DON'T WANT ANYTHING ELSE IN LIFE
sample-003400.mp3,TAKING THE FARY WITH AWISE CHOICE
sample-003401.mp3,THEY'RE NOT WORTH MUCH THE ENGLISHMAN ANSWERED
sample-003402.mp3,THAT SOBERED HIM A LITTLE
